castFemalePercentage,crewFemalePercentage,budget,revenue,revenueRatio,vote_average,vote_count,runtime,releaseYear,releaseTimeOfYear,original_language,popularity
54.5,27.8,34000000,63013281.0,1.8533317941,7.3,1083.0,128.0,2015.0,0.2685,en,10.264416
42.9,0.0,8000000,2439705.0,0.304963125,4.8,3.0,121.0,1983.0,0.1315,en,0.406505
26.1,37.5,25000000,65663276.0,2.62653104,7.4,2052.0,112.0,2015.0,0.2877,en,10.542026
44.4,0.0,10000000,10835752.0,1.0835752,6.6,187.0,107.0,2015.0,0.211,en,16.903373
63.2,33.3,600000,7087452.0,11.81242,6.1,143.0,78.0,2015.0,0.4219,en,4.565414
0.0,0.0,10000000,1064454.0,0.1064454,5.7,19.0,110.0,2014.0,0.2164,en,2.691651
50.0,0.0,3,232.0,77.3333333333,5.3,3.0,100.0,1992.0,0.1393,en,1e-06
48.6,17.2,110000000,470490832.0,4.2771893818,6.0,3017.0,114.0,2015.0,0.4,en,20.547925
21.4,12.5,35000000,81967450.0,2.3419271429,5.5,1183.0,96.0,2015.0,0.6329,en,10.721799
25.0,40.0,10000000,30283.0,0.0030283,6.0,30.0,117.0,2013.0,0.6932,en,4.50333
45.5,33.3,18000000,41325328.0,2.2958515556,5.6,273.0,100.0,2015.0,0.5205,en,16.778946
62.5,19.0,29000000,287506194.0,9.9140066897,6.8,1997.0,115.0,2015.0,0.3452,en,15.862632
66.7,52.6,11800000,40272135.0,3.4128927966,7.3,1014.0,118.0,2015.0,0.8849,en,8.364201
16.7,100.0,10000000,17472.0,0.0017472,5.1,90.0,111.0,2015.0,0.4959,en,5.975657
53.8,33.3,4000000,15656193.0,3.91404825,6.7,1340.0,118.0,2015.0,0.7671,en,11.223033
58.3,38.5,4000000,187112.0,0.046778,5.2,604.0,95.0,2015.0,0.3479,en,12.020933
66.0,61.5,35000000,51680201.0,1.4765771714,5.4,659.0,87.0,2015.0,0.3479,en,6.90658
50.0,20.0,5000000,6833445.0,1.366689,5.0,359.0,100.0,2014.0,0.674,en,9.336019
25.0,0.0,3300000,2011837.0,0.6096475758,6.2,11.0,105.0,2004.0,0.5683,ru,0.975857
35.3,28.6,108000000,630161890.0,5.8348323148,7.6,7442.0,141.0,2015.0,0.7452,en,25.62993
37.5,50.0,3700000,11480000.0,3.1027027027,6.8,30.0,128.0,2015.0,0.137,hi,1.493061
64.3,0.0,13360000,2000000.0,0.1497005988,6.7,625.0,118.0,2015.0,0.3808,it,8.717661
50.0,0.0,3000000,11000000.0,3.6666666667,6.8,32.0,138.0,2009.0,0.7507,hi,1.710257
28.6,0.0,2800000,14000000.0,5.0,7.1,12.0,175.0,1995.0,0.0,hi,0.709452
40.0,0.0,1900000,5900000.0,3.1052631579,6.9,17.0,123.0,2005.0,0.4959,hi,2.004745
33.3,22.2,65000000,235666219.0,3.6256341385,6.9,2590.0,120.0,2015.0,0.3425,en,13.257467
38.7,33.3,35000000,140795793.0,4.0227369429,5.9,1193.0,125.0,2015.0,0.5397,en,17.310647
33.3,0.0,1100000,1400000.0,1.2727272727,6.8,15.0,99.0,1987.0,0.7315,en,1.392022
43.8,35.3,37000000,26250020.0,0.70946,5.2,704.0,105.0,2015.0,0.4,en,8.451297
75.0,25.0,6000000,32251.0,0.0053751667,5.5,87.0,86.0,2014.0,0.0521,en,6.743182
11.1,0.0,65000000,121545703.0,1.8699338923,5.9,146.0,127.0,2015.0,0.1342,zh,5.462048
33.3,0.0,5510000,18050000.0,3.275862069,6.5,19.0,139.0,2011.0,0.6877,hi,1.838865
29.7,18.8,30000000,49263404.0,1.6421134667,6.2,502.0,104.0,2015.0,0.4192,en,14.013413
71.4,14.3,6000000,1020921.0,0.1701535,5.9,92.0,92.0,2014.0,0.6767,en,9.383088
36.4,15.0,175000000,857611174.0,4.90063528,7.9,6737.0,94.0,2015.0,0.4356,en,23.985587
51.2,24.2,160000000,653428261.0,4.0839266312,6.6,4117.0,137.0,2015.0,0.8795,en,26.628178
18.2,36.4,20000000,43967255.0,2.19836275,6.8,282.0,111.0,2015.0,0.4822,en,7.987747
26.5,5.9,88000000,243637091.0,2.7686033068,5.6,2564.0,105.0,2015.0,0.537,en,21.14796
48.0,30.0,110000000,179246868.0,1.6295169818,5.9,2064.0,121.0,2016.0,0.1858,en,18.386172
56.7,35.0,180000000,809342332.0,4.4963462889,7.2,5612.0,133.0,2016.0,0.8743,en,41.051421
66.7,0.0,5400000,6500000.0,1.2037037037,6.9,32.0,130.0,2013.0,0.6411,hi,2.39989
26.9,7.7,75000000,875457937.0,11.6727724933,5.9,3536.0,87.0,2016.0,0.4617,en,11.01395
60.0,0.0,11000000,41000000.0,3.7272727273,7.0,33.0,128.0,2015.0,0.3288,hi,1.812728
45.2,73.3,20000000,6485961.0,0.32429805,7.0,190.0,106.0,2015.0,0.3068,en,11.946728
31.8,23.5,26000000,30523226.0,1.1739702308,6.3,1122.0,116.0,2015.0,0.5205,en,25.301568
26.5,15.8,31500000,14708696.0,0.4669427302,5.8,566.0,113.0,2016.0,0.2842,en,10.038581
56.2,25.0,90000000,146936910.0,1.6326323333,5.7,1345.0,106.0,2015.0,0.8027,en,13.412445
50.0,33.3,15000000,61548707.0,4.1032471333,5.9,601.0,98.0,2015.0,0.9014,en,15.553313
38.5,27.8,175000000,745600054.0,4.2605717371,5.9,7717.0,123.0,2016.0,0.5847,en,42.965027
33.3,13.8,165000000,389681935.0,2.361708697,4.9,2550.0,120.0,2016.0,0.4727,en,16.993841
29.6,20.8,185000000,343471816.0,1.8566044108,6.6,2636.0,122.0,2016.0,0.5137,en,20.659284
20.0,0.0,240000,2800000.0,11.6666666667,5.5,11.0,127.0,2012.0,0.7978,ta,0.602301
50.0,20.0,10920000,19660000.0,1.8003663004,7.4,45.0,159.0,2011.0,0.8603,hi,2.009033
25.0,25.0,445000,2300000.0,5.1685393258,5.2,10.0,84.0,1976.0,0.2459,en,2.482536
50.0,0.0,9000000,18130000.0,2.0144444444,7.2,26.0,135.0,2009.0,0.6164,hi,2.089842
41.7,0.0,1500000,6000000.0,4.0,6.3,16.0,156.0,2002.0,0.2849,hi,1.472352
12.5,16.7,17000000,51000000.0,3.0,5.5,25.0,147.0,2013.0,0.0658,ta,1.542355
33.3,0.0,11000000,12000000.0,1.0909090909,6.0,15.0,150.0,2007.0,0.3945,hi,1.3666
42.9,0.0,6900000,15000000.0,2.1739130435,6.0,15.0,162.0,2000.0,0.4372,hi,4.0315
28.6,50.0,19500000,91000000.0,4.6666666667,6.0,86.0,172.0,2013.0,0.9616,hi,5.326716
60.0,0.0,11000000,46396427.0,4.217857,5.9,69.0,147.0,2006.0,0.8959,en,3.81393
37.5,22.2,68000000,217022588.0,3.1915086471,6.2,2524.0,115.0,2015.0,0.4795,en,42.061481
41.7,0.0,74000000,1156730962.0,15.6314994865,6.4,4729.0,91.0,2015.0,0.4575,en,547.488298
25.0,10.0,14000000,16656125.0,1.1897232143,6.1,11.0,112.0,1980.0,0.4645,en,0.825638
22.2,14.3,175000000,331926147.0,1.89672084,6.6,1782.0,93.0,2015.0,0.8685,en,12.319595
16.7,14.3,53000000,98837872.0,1.8648655094,6.3,1262.0,122.0,2015.0,0.674,en,10.61072
19.1,13.8,245000000,880674609.0,3.5945902408,6.3,4552.0,148.0,2015.0,0.8164,en,24.926577
12.5,0.0,3000000,21000000.0,7.0,7.6,167.0,26.0,1983.0,0.7973,en,11.742804
15.4,0.0,5000000,807947.0,0.1615894,6.5,4.0,94.0,1988.0,0.3005,en,0.183677
61.5,31.2,30000000,34441873.0,1.1480624333,6.8,1608.0,122.0,2015.0,0.7699,en,16.224866
27.3,25.0,15000000,12601706.0,0.8401137333,6.4,497.0,113.0,2015.0,0.6219,en,12.493466
32.0,20.0,31000000,104384188.0,3.367231871,6.1,1218.0,99.0,2015.0,0.5699,en,11.33038
40.0,20.0,4000000,143101.0,0.03577525,5.2,68.0,97.0,2015.0,0.4192,en,4.69699
32.0,14.7,250000000,873260194.0,3.493040776,5.7,7189.0,151.0,2016.0,0.224,en,31.435879
40.0,44.4,9700000,154701.0,0.0159485567,6.2,86.0,99.0,2014.0,0.6904,fr,5.105914
50.0,0.0,3500000,9112193.0,2.6034837143,5.1,14.0,88.0,2009.0,0.1726,en,1.03513
57.1,33.3,14800000,122513057.0,8.2779092568,6.2,716.0,115.0,2015.0,0.4959,en,8.76993
14.3,23.1,175000000,966550600.0,5.5231462857,6.7,2977.0,106.0,2016.0,0.265,en,17.432758
0.0,0.0,5000000,61768190.0,12.353638,6.8,377.0,93.0,2015.0,0.2932,ja,11.350372
40.0,11.1,18000000,1500000.0,0.0833333333,5.4,17.0,151.0,2015.0,0.3671,hi,1.377993
27.3,0.0,75000000,108145109.0,1.4419347867,7.1,2306.0,116.0,2015.0,0.6137,en,14.656875
40.0,33.3,3250000,3250000.0,1.0,3.5,26.0,96.0,2014.0,0.8,en,1.574542
25.9,23.1,35000000,61181942.0,1.7480554857,6.9,1151.0,123.0,2015.0,0.7452,en,9.425787
23.8,14.3,50000000,69411370.0,1.3882274,7.0,963.0,144.0,2016.0,0.0328,en,18.022579
78.6,100.0,5000000,12058187.0,2.4116374,5.6,127.0,116.0,2014.0,0.4219,fr,6.976069
75.0,0.0,5940000,4250000.0,0.7154882155,6.5,65.0,117.0,2008.0,0.2377,it,3.372144
50.0,50.0,3300000,45000.0,0.0136363636,4.1,9.0,96.0,2014.0,0.8521,en,3.436499
100.0,0.0,100000,42664410.0,426.6441,4.9,370.0,87.0,2015.0,0.5205,en,7.51505
44.4,31.2,20000000,208588.0,0.0104294,5.7,488.0,113.0,2015.0,0.2438,en,9.188583
50.0,100.0,1300000,250000.0,0.1923076923,8.0,378.0,97.0,2015.0,0.4575,tr,6.49255
25.0,0.0,310000,12000000.0,38.7096774194,7.0,11.0,138.0,2013.0,0.3288,ta,1.217786
20.0,0.0,14000000,98000000.0,7.0,7.7,165.0,163.0,2015.0,0.5397,hi,6.31224
7.7,17.4,135000000,532950503.0,3.9477815037,7.3,6558.0,156.0,2015.0,0.9808,en,23.501228
47.1,46.2,11000000,27391084.0,2.4900985455,6.3,600.0,95.0,2015.0,0.5397,en,6.862812
36.4,0.0,40000000,100000000.0,2.5,7.5,138.0,159.0,2015.0,0.5205,te,11.80967
36.4,21.7,30000000,91709827.0,3.0569942333,7.3,2112.0,123.0,2015.0,0.4521,en,12.370126
13.0,21.1,30000000,84025816.0,2.8008605333,7.2,2465.0,121.0,2015.0,0.7096,en,19.511221
33.3,0.0,8000000,5659286.0,0.70741075,6.9,472.0,90.0,2015.0,0.9945,en,10.428421
33.3,33.3,14000000,3621046.0,0.2586461429,7.4,566.0,120.0,2016.0,0.1311,en,10.156891
22.2,25.0,13000000,1784763.0,0.1372894615,4.6,248.0,91.0,2015.0,0.5589,en,5.149301
64.0,50.0,35000000,194564672.0,5.5589906286,7.1,1926.0,121.0,2015.0,0.7288,en,15.651705
60.0,33.3,3000000,249083.0,0.0830276667,5.2,449.0,134.0,2015.0,0.5096,en,2.328321
37.5,45.5,6000000,35401758.0,5.900293,8.1,2838.0,117.0,2015.0,0.789,en,12.443291
50.0,21.4,5000000,58978653.0,11.7957306,6.7,1077.0,108.0,2015.0,0.5753,en,8.585856
50.0,33.3,3500000,40423945.0,11.5496985714,6.3,1471.0,92.0,2016.0,0.1339,en,11.840138
64.3,50.0,5000000,443962.0,0.0887924,6.1,75.0,87.0,2016.0,0.112,en,4.626438
25.0,0.0,8000000,42330.0,0.00529125,6.6,16.0,107.0,2012.0,0.7842,en,3.549738
28.6,25.0,5000000,98450062.0,19.6900124,6.0,1405.0,94.0,2015.0,0.6904,en,15.021058
30.0,0.0,19500000,34854990.0,1.7874353846,6.2,341.0,111.0,2015.0,0.7836,en,6.79115
18.2,32.0,10000000,52882018.0,5.2882018,5.5,605.0,97.0,2015.0,0.6301,en,17.602928
20.5,12.5,28000000,27139524.0,0.9692687143,6.0,1099.0,96.0,2015.0,0.6301,en,9.534828
36.4,30.0,5000000,54418872.0,10.8837744,6.7,798.0,103.0,2015.0,0.6493,en,14.13262
19.2,12.5,28000000,201634991.0,7.2012496786,7.7,1381.0,147.0,2015.0,0.6137,en,21.183077
33.3,18.2,100000,702354.0,7.02354,6.9,166.0,87.0,2015.0,0.5205,en,4.832631
58.8,31.2,60000000,101134059.0,1.68556765,6.4,1619.0,124.0,2015.0,0.9781,en,12.975936
20.0,0.0,25000000,16815892.0,0.67263568,5.0,14.0,130.0,2009.0,0.2493,en,7.855489
15.4,40.0,40000000,34227298.0,0.85568245,5.6,697.0,109.0,2015.0,0.8575,en,9.447808
42.9,0.0,11180,24591.0,2.1995527728,5.9,11.0,120.0,2012.0,0.6776,en,0.660969
45.5,38.5,16000000,2084628.0,0.13028925,5.9,386.0,101.0,2015.0,0.5342,en,19.803969
45.5,11.1,15000000,14860766.0,0.9907177333,6.2,526.0,93.0,2015.0,0.8082,en,20.683405
46.2,63.6,14000000,16002420.0,1.14303,7.1,440.0,106.0,2015.0,0.789,en,8.093442
42.1,0.0,6000000,11122090.0,1.8536816667,6.3,673.0,96.0,2015.0,0.6493,en,9.023686
20.0,0.0,3000000,67790117.0,22.5967056667,6.9,92.0,120.0,2015.0,0.6548,en,5.384163
21.2,28.6,25000000,42972994.0,1.71891976,6.7,994.0,131.0,2015.0,0.6877,en,11.187833
37.5,50.0,15000000,64191523.0,4.2794348667,7.4,1689.0,120.0,2015.0,0.9041,en,11.245661
27.3,50.0,5000000,3220371.0,0.6440742,6.7,696.0,95.0,2016.0,0.2869,en,8.4702
18.8,28.6,6000000,9077700.0,1.51295,7.6,476.0,137.0,2015.0,0.6932,en,11.732546
33.3,0.0,6000000,41387687.0,6.8979478333,6.0,225.0,104.0,2015.0,0.8658,en,5.799373
30.0,0.0,25000000,72629670.0,2.9051868,5.3,573.0,96.0,2015.0,0.6712,en,11.007319
54.5,0.0,25496629,40924982.0,1.6051134446,5.3,98.0,120.0,2012.0,0.082,fr,3.81584
37.5,0.0,12560000,42700000.0,3.3996815287,6.4,81.0,105.0,2001.0,0.1014,fr,4.052991
66.7,23.1,2500000,6341684.0,2.5366736,4.9,880.0,99.0,2015.0,0.4822,en,11.898793
40.0,33.3,2200000,31500000.0,14.3181818182,8.0,88.0,125.0,2011.0,0.7233,ko,4.385574
66.7,100.0,130000,1677.0,0.0129,5.0,3.0,80.0,2007.0,0.6932,en,0.11689
33.3,42.9,10000000,1978592.0,0.1978592,6.6,661.0,101.0,2016.0,0.2623,en,6.925667
50.0,40.0,28000000,7002261.0,0.25008075,5.8,196.0,108.0,2015.0,0.6932,en,12.158176
30.0,0.0,11097000,49028000.0,4.4181310264,6.3,46.0,174.0,2012.0,0.0656,hi,2.589507
42.9,0.0,6400000,18800000.0,2.9375,6.2,38.0,144.0,2012.0,0.5301,hi,7.950488
57.1,14.3,15000000,632542.0,0.0421694667,6.6,158.0,105.0,2015.0,0.6521,zh,6.294815
50.0,18.2,25000000,52395996.0,2.09583984,6.1,548.0,101.0,2015.0,0.8849,en,10.516094
33.3,7.1,55000000,203427584.0,3.6986833455,6.7,1805.0,121.0,2015.0,0.6904,en,10.758754
27.3,17.6,20000000,88346473.0,4.41732365,7.8,2751.0,128.0,2015.0,0.8466,en,14.63239
0.0,0.0,1000000,1777043.0,1.777043,7.1,285.0,107.0,2015.0,0.4411,hu,6.403937
24.1,14.3,19000000,5578519.0,0.2936062632,6.7,272.0,115.0,2015.0,0.7068,en,7.399209
33.3,9.1,10000000,14333790.0,1.433379,6.2,780.0,97.0,2015.0,0.6959,en,14.544852
40.0,25.0,20000000,36606743.0,1.83033715,6.3,974.0,100.0,2015.0,0.7507,en,8.066726
40.0,0.0,4100000,4300000.0,1.0487804878,6.6,27.0,136.0,2013.0,0.2548,hi,1.296259
53.8,40.0,7400000,1300000.0,0.1756756757,7.4,19.0,172.0,2014.0,0.4082,ml,0.955596
50.0,11.1,2000000,6000000.0,3.0,6.7,6.0,156.0,2000.0,0.2842,ta,0.570021
33.3,0.0,3000000,14000000.0,4.6666666667,7.5,13.0,169.0,2008.0,0.8689,ta,0.505589
27.8,0.0,80000000,473226958.0,5.915336975,6.7,1528.0,89.0,2015.0,0.7205,en,11.760218
20.0,0.0,18000,700000.0,38.8888888889,6.9,4.0,150.0,1991.0,0.1671,ml,0.646227
40.0,0.0,500000,500000.0,1.0,6.1,6.0,157.0,2006.0,0.8,en,0.482527
44.4,25.0,7000000,573335.0,0.081905,7.1,168.0,103.0,2015.0,0.7507,en,4.955317
50.0,44.4,10000000,3727746.0,0.3727746,5.4,159.0,122.0,2015.0,0.863,en,12.61223
21.1,0.0,64000000,97571250.0,1.5245507813,7.6,771.0,92.0,2015.0,0.5726,en,11.376954
54.5,35.5,149000000,820580447.0,5.5072513221,7.2,5025.0,141.0,2017.0,0.4082,en,294.337037
35.5,34.6,18000000,20497844.0,1.1387691111,5.4,1015.0,110.0,2017.0,0.3178,en,88.439243
13.3,25.0,46000000,23737523.0,0.5160331087,7.0,754.0,161.0,2016.0,0.9727,en,14.16938
18.9,15.8,40000000,165478348.0,4.1369587,7.2,2633.0,141.0,2015.0,0.7863,en,13.707888
62.5,0.0,2000000,16344.0,0.008172,4.8,6.0,88.0,2005.0,0.6658,en,0.262437
20.4,22.2,22000000,63647656.0,2.8930752727,5.7,1338.0,106.0,2016.0,0.0956,en,11.241366
60.0,75.0,5000000,26144.0,0.0052288,7.3,149.0,119.0,2015.0,0.3616,fr,4.206655
33.3,0.0,12000000,117629.0,0.0098024167,6.0,21.0,108.0,2012.0,0.6175,zh,1.675406
33.3,30.8,58000000,158162788.0,2.7269446207,6.2,1022.0,103.0,2015.0,0.5918,en,12.365292
39.1,25.0,12000000,60273173.0,5.0227644167,5.6,162.0,100.0,2015.0,0.6932,en,7.607052
43.8,0.0,15000000,3020664.0,0.2013776,5.2,102.0,100.0,2015.0,0.8055,en,10.394389
27.3,0.0,20000000,133332.0,0.0066666,5.9,168.0,96.0,2015.0,0.5808,en,7.895442
28.6,0.0,1379375,105097.0,0.0761917535,7.5,28.0,108.0,2015.0,0.0575,ro,2.214179
63.6,27.3,10000000,78096553.0,7.8096553,5.0,435.0,88.0,2015.0,0.8027,en,9.185701
62.5,15.4,5000000,2333684.0,0.4667368,5.4,132.0,119.0,2015.0,0.8055,en,5.394112
26.7,11.1,25000000,24902723.0,0.99610892,6.0,386.0,120.0,2015.0,0.5945,en,8.383246
57.1,55.6,11930000,18340000.0,1.537300922,6.9,419.0,118.0,2015.0,0.7479,en,7.95686
15.8,30.0,15000000,8235661.0,0.5490440667,7.3,507.0,124.0,2015.0,0.8192,en,7.358726
0.0,0.0,12000000,80000000.0,6.6666666667,5.8,29.0,90.0,2015.0,0.2493,zh,2.162781
18.2,40.0,35000000,50363790.0,1.4389654286,7.0,844.0,123.0,2015.0,0.863,en,7.739783
60.0,0.0,99000000,246233113.0,2.4872031616,6.5,608.0,88.0,2015.0,0.8438,en,12.338346
0.0,0.0,5000000,340312.0,0.0680624,4.8,5.0,113.0,2002.0,0.5808,ru,0.191539
40.0,37.5,1300000,11000000.0,8.4615384615,6.6,41.0,179.0,1997.0,0.8274,hi,2.161941
66.7,0.0,1000000,623791.0,0.623791,6.1,7.0,170.0,2000.0,0.6858,hi,0.254553
23.1,35.3,37000000,173567581.0,4.6910157027,7.3,1963.0,133.0,2015.0,0.8986,en,33.449723
37.5,0.0,20,15.0,0.75,5.8,30.0,83.0,2011.0,0.2932,en,2.493638
41.7,0.0,11000000,161789.0,0.0147080909,6.7,93.0,109.0,2015.0,0.3753,en,12.293202
42.1,0.0,8900000,4100000.0,0.4606741573,5.6,322.0,93.0,2015.0,0.8658,en,8.476315
42.9,33.3,17000000,42426912.0,2.4957007059,5.4,169.0,107.0,2015.0,0.863,en,5.660649
20.0,0.0,23400000,67000000.0,2.8632478632,5.6,39.0,174.0,2015.0,0.8603,hi,2.864948
16.7,17.4,105000000,133718711.0,1.2735115333,5.5,795.0,114.0,2015.0,0.9205,en,7.291872
100.0,0.0,224056,15536328.0,69.3412718249,7.0,29.0,122.0,2014.0,0.6767,hi,1.416035
30.8,0.0,6200000,11000000.0,1.7741935484,6.4,13.0,165.0,2015.0,0.4055,ml,0.81609
35.5,25.0,38000000,109906372.0,2.8922729474,5.6,1993.0,112.0,2016.0,0.0355,en,10.788263
42.9,0.0,5904067,12975143.0,2.1976618829,6.5,317.0,104.0,2015.0,0.6548,no,6.982302
21.7,0.0,9600000,2541554.0,0.2647452083,6.5,165.0,121.0,2015.0,0.6959,en,6.133745
40.0,0.0,1300000,1550000.0,1.1923076923,6.0,1.0,102.0,1951.0,0.1808,en,0.328342
31.2,38.9,28000000,133346506.0,4.7623752143,7.3,2679.0,130.0,2015.0,0.9425,en,13.143061
21.7,0.0,1050255,2250547.0,2.1428576869,4.4,5.0,129.0,2015.0,0.6329,ml,0.633653
58.2,7.7,50000000,55969000.0,1.11938,4.7,814.0,100.0,2016.0,0.0984,en,10.155109
69.2,52.9,38000000,112343513.0,2.9564082368,5.9,1225.0,110.0,2016.0,0.0546,en,8.898988
7.1,0.0,10000000,14061361.0,1.4061361,6.0,25.0,87.0,1991.0,0.2,en,1.634827
50.0,0.0,20000000,21164799.0,1.05823995,4.3,337.0,92.0,2016.0,0.0738,en,6.785049
66.7,22.2,22500000,29252978.0,1.3001323556,7.2,1990.0,116.0,2016.0,0.8415,en,18.908782
31.2,6.2,50000000,242786137.0,4.85572274,5.8,870.0,96.0,2015.0,0.9808,en,8.009226
58.3,36.4,30000000,105011053.0,3.5003684333,5.8,593.0,118.0,2015.0,0.9616,en,13.799419
18.8,25.0,145000000,521170825.0,3.5942815517,6.7,1630.0,95.0,2016.0,0.0601,en,14.696548
42.9,0.0,19500000,56000000.0,2.8717948718,7.2,71.0,150.0,2015.0,0.9616,hi,4.683689
68.4,42.9,28000000,16374328.0,0.5847974286,5.5,662.0,108.0,2016.0,0.0929,en,7.954623
9.1,10.0,25000000,1397284.0,0.05589136,5.4,293.0,98.0,2016.0,0.0,en,8.826071
12.5,0.0,26000000,61000000.0,2.3461538462,6.3,68.0,158.0,2015.0,0.9616,hi,4.081193
25.0,0.0,12000000,14394097.0,1.1995080833,6.8,49.0,123.0,2015.0,0.7863,en,3.216606
54.5,33.3,2000000,2801508.0,1.400754,5.6,94.0,97.0,2015.0,0.7096,en,5.396271
28.6,28.6,10000000,40055439.0,4.0055439,4.8,478.0,95.0,2016.0,0.0164,en,7.384688
40.0,11.1,4500000,4200000.0,0.9333333333,4.2,15.0,138.0,2010.0,0.4603,hi,1.160169
33.3,0.0,6700000,31000000.0,4.6268656716,5.6,24.0,143.0,2012.0,0.4153,hi,1.312833
16.7,0.0,5200000,9200000.0,1.7692307692,6.7,36.0,102.0,2016.0,0.0164,hi,3.571376
40.0,33.3,250000,8000000.0,32.0,7.5,4.0,93.0,1918.0,0.5808,en,0.211008
53.1,11.8,40000000,124827316.0,3.1206829,6.1,567.0,102.0,2016.0,0.0355,en,9.420931
12.5,0.0,23000000,46152411.0,2.0066265652,7.2,682.0,106.0,2016.0,0.153,en,7.528276
50.0,0.0,4500000,32000000.0,7.1111111111,7.3,58.0,126.0,2016.0,0.0574,hi,3.376147
21.4,0.0,13500000,187674.0,0.0139017778,5.2,32.0,129.0,2015.0,0.7123,en,3.531089
42.9,0.0,10000000,64188367.0,6.4188367,5.8,1133.0,97.0,2016.0,0.0574,en,17.028854
44.4,0.0,5000000,4842699.0,0.9685398,5.4,40.0,121.0,2015.0,0.6932,en,4.222496
9.1,0.0,20000000,46069568.0,2.3034784,5.7,300.0,107.0,2016.0,0.1339,en,8.759801
53.8,28.6,11500000,94073028.0,8.1802633043,5.7,1429.0,102.0,2016.0,0.0546,en,16.290586
0.0,0.0,2500000,302000.0,0.1208,6.0,3.0,106.0,2015.0,0.7096,ru,0.192475
14.3,33.3,80000000,52099090.0,0.651238625,6.3,597.0,114.0,2016.0,0.0656,en,10.385757
33.3,0.0,722083,499168.0,0.6912889515,8.6,6.0,120.0,2014.0,0.863,en,0.817488
41.2,21.4,8500000,15861566.0,1.8660665882,6.4,181.0,120.0,2016.0,0.6885,en,5.933047
60.0,0.0,6400000,5900000.0,0.921875,6.1,27.0,151.0,2010.0,0.7288,hi,1.82294
57.1,46.2,20000000,207945075.0,10.39725375,7.6,2674.0,110.0,2016.0,0.418,en,34.34759
26.7,27.8,20000000,12639297.0,0.63196485,5.6,812.0,115.0,2016.0,0.1339,en,12.892504
35.0,21.1,140000000,150680864.0,1.0762918857,5.2,1303.0,127.0,2016.0,0.1503,en,13.337707
26.3,60.0,5000000,24804129.0,4.9608258,7.0,492.0,134.0,2016.0,0.1339,en,7.979302
28.6,25.0,15000000,108286421.0,7.2190947333,6.8,2537.0,103.0,2016.0,0.1885,en,14.421528
42.1,30.4,60000000,205754447.0,3.4292407833,5.8,1656.0,99.0,2016.0,0.1667,en,15.037993
41.4,5.3,150000000,1023784195.0,6.8252279667,7.7,4961.0,108.0,2016.0,0.112,en,26.024868
30.0,50.0,35000000,23083334.0,0.6595238286,6.0,356.0,112.0,2016.0,0.1721,en,8.155604
44.4,25.0,18500000,6490401.0,0.3508324865,6.4,30.0,120.0,2016.0,0.1885,en,1.729199
37.5,15.0,35000000,25182929.0,0.7195122571,5.7,794.0,83.0,2016.0,0.1475,en,13.912531
57.1,0.0,350000,6100000.0,17.4285714286,4.4,5.0,151.0,2002.0,0.3507,hi,0.736613
12.5,0.0,36000000,156844753.0,4.3567986944,6.5,384.0,105.0,2015.0,0.9644,cn,8.970494
50.0,0.0,1300000,11000000.0,8.4615384615,4.5,4.0,162.0,2004.0,0.5191,hi,0.386315
50.0,0.0,6900000,6530000.0,0.9463768116,6.0,3.0,115.0,1971.0,0.5315,sv,0.659046
50.0,0.0,2300000,11100000.0,4.8260869565,6.7,37.0,155.0,2008.0,0.5055,en,1.970054
50.0,0.0,2400000,9600000.0,4.0,6.5,20.0,153.0,2008.0,0.6175,hi,1.921026
57.1,0.0,10000000,20000000.0,2.0,6.4,42.0,142.0,2008.0,0.8661,hi,2.532958
28.6,0.0,7000000,16000000.0,2.2857142857,5.1,6.0,136.0,2012.0,0.3579,te,0.795228
42.9,0.0,5990000,19450000.0,3.2470784641,6.7,33.0,145.0,2012.0,0.429,te,8.615159
20.0,0.0,3000000,6600000.0,2.2,5.6,5.0,141.0,2009.0,0.3671,hi,0.328668
25.0,0.0,7500000,10000000.0,1.3333333333,5.1,10.0,155.0,2010.0,0.5562,hi,0.494047
25.0,0.0,3750000,5000000.0,1.3333333333,6.2,9.0,155.0,2010.0,0.1534,hi,0.597058
28.6,0.0,130,8.0,0.0615384615,5.2,29.0,130.0,2011.0,0.663,hi,2.402032
55.6,0.0,13100000,4100000.0,0.3129770992,5.7,16.0,140.0,2011.0,0.2658,hi,1.417392
50.0,50.0,4200000,10000000.0,2.380952381,5.4,15.0,146.0,2014.0,0.389,hi,2.031919
12.5,0.0,60720000,553810228.0,9.120721805,6.2,76.0,93.0,2016.0,0.1038,en,5.296052
66.7,31.2,7000000,1333124.0,0.1904462857,6.4,926.0,117.0,2016.0,0.4344,en,13.410522
37.5,0.0,3000000,12000000.0,4.0,7.7,19.0,157.0,2010.0,0.1534,ta,1.036233
28.6,0.0,3230939,18000000.0,5.5711358215,6.7,19.0,162.0,2009.0,0.2521,ta,1.937874
16.7,0.0,1333333,5333333.0,4.00000075,5.6,6.0,170.0,2006.0,0.6027,te,0.654216
33.3,0.0,2915739,14000000.0,4.80152716,5.6,7.0,132.0,2009.0,0.0411,te,0.558002
66.7,0.0,440141,2640850.0,6.000009088,6.6,5.0,160.0,2007.0,0.7397,te,0.815203
