castFemalePercentage,crewFemalePercentage,budget,revenue,revenueRatio,vote_average,vote_count,runtime,releaseYear,releaseTimeOfYear,original_language,popularity
25.0,-1,0,0.0,-1,8.0,1.0,136.0,2012,0.112,ja,0.631228
33.3,0.0,0,0.0,-1,0.0,0.0,140.0,2011,0.7479,ja,0.060409
66.7,37.5,0,0.0,-1,4.2,108.0,89.0,2016,0.6913,en,4.583609
50.0,50.0,0,5972942.0,-1,6.3,799.0,86.0,2016,0.9699,en,31.772396
-1,-1,0,0.0,-1,8.3,3.0,9.0,2016,0.0,fr,0.135301
33.3,-1,0,0.0,-1,0.0,0.0,0.0,2011,0.2822,hi,0.009359
0.0,50.0,0,0.0,-1,0.0,0.0,160.0,2010,0.7863,en,0.024825
40.0,0.0,0,0.0,-1,4.7,16.0,101.0,2016,0.4754,en,2.429683
50.0,100.0,0,0.0,-1,5.0,32.0,90.0,2015,0.0438,en,8.048503
100.0,0.0,0,0.0,-1,0.0,0.0,74.0,2015,0.8192,en,0.037946
0.0,-1,0,0.0,-1,0.0,1.0,67.0,1987,0.2466,en,0.071716
30.0,0.0,0,0.0,-1,4.4,10.0,90.0,2006,0.9973,fr,0.944894
33.3,0.0,0,0.0,-1,7.0,3.0,9.0,1942,0.2301,en,0.402295
0.0,0.0,0,10161213.0,-1,6.8,13.0,140.0,2007,0.9507,tr,1.111025
-1,-1,0,0.0,-1,6.9,10.0,0.0,2012,0.7787,tr,0.946781
46.7,-1,0,0.0,-1,7.6,92.0,90.0,2016,0.7787,en,7.084179
20.0,0.0,0,0.0,-1,5.2,6.0,85.0,1963,0.2767,en,0.951943
0.0,0.0,0,0.0,-1,7.5,93.0,3.0,2016,0.6557,en,5.647799
37.5,25.0,0,33962.0,-1,7.4,77.0,90.0,2016,0.5355,en,4.743517
50.0,100.0,0,0.0,-1,6.7,69.0,89.0,2015,0.3699,en,3.077948
50.0,33.3,26000000,17782178.0,0.6839299231,5.0,216.0,87.0,2016,0.8934,en,7.459161
28.6,33.3,0,0.0,-1,5.0,42.0,88.0,2016,0.7951,en,9.449891
75.0,42.9,1500000,0.0,-1,4.7,14.0,88.0,2014,0.8575,en,1.682861
16.7,33.3,0,0.0,-1,5.9,34.0,107.0,2016,0.3415,en,5.051764
-1,0.0,0,0.0,-1,8.7,3.0,82.0,2012,0.9317,en,0.48088
20.0,0.0,0,0.0,-1,6.6,9.0,87.0,1983,0.9918,en,0.683008
25.0,-1,0,0.0,-1,6.8,10.0,107.0,2015,0.5178,ko,0.929163
66.7,0.0,0,0.0,-1,5.5,4.0,95.0,1946,0.1644,it,0.444928
33.3,0.0,0,0.0,-1,4.0,1.0,96.0,2003,0.0493,en,0.641964
0.0,-1,0,0.0,-1,4.9,8.0,83.0,2016,0.7568,en,0.54252
44.4,0.0,0,0.0,-1,5.2,92.0,90.0,2016,0.765,en,4.705178
0.0,-1,0,0.0,-1,9.3,3.0,108.0,2016,0.6967,en,2.351255
13.3,0.0,0,148461.0,-1,6.5,33.0,105.0,2015,0.6986,de,2.197807
100.0,-1,0,0.0,-1,6.5,4.0,93.0,2014,0.6548,en,0.730281
50.0,-1,0,0.0,-1,5.3,3.0,100.0,2015,0.6137,en,0.434992
0.0,0.0,0,0.0,-1,0.0,0.0,0.0,2016,0.5137,cn,0.685495
41.7,0.0,17000000,42487325.0,2.4992544118,5.4,195.0,111.0,2016,0.8607,en,7.288877
-1,-1,0,0.0,-1,6.0,1.0,84.0,2015,0.0,en,0.198311
-1,0.0,0,0.0,-1,7.0,1.0,57.0,1997,0.0,en,0.038659
0.0,-1,126000,0.0,-1,0.0,0.0,84.0,2006,0.4767,en,0.003939
-1,-1,0,0.0,-1,5.0,1.0,155.0,2002,0.7671,en,0.037647
-1,-1,0,0.0,-1,5.0,1.0,70.0,2005,0.9096,en,0.039662
-1,-1,0,0.0,-1,5.0,1.0,87.0,2011,0.674,en,0.116553
33.3,-1,0,0.0,-1,3.4,5.0,90.0,2014,0.9671,en,0.207185
42.9,66.7,0,0.0,-1,5.2,6.0,95.0,2006,0.8164,en,1.385838
-1,0.0,0,0.0,-1,7.4,25.0,100.0,2015,0.789,en,2.114326
-1,-1,0,0.0,-1,0.0,0.0,120.0,2007,0.0986,en,0.003534
-1,-1,0,0.0,-1,6.5,2.0,1.0,1890,0.1836,en,0.071756
-1,-1,0,0.0,-1,3.3,3.0,1.0,1891,0.0,fr,0.212894
0.0,-1,0,0.0,-1,4.8,5.0,83.0,2016,0.8361,fi,0.273201
-1,-1,0,0.0,-1,5.0,1.0,94.0,2012,0.347,en,0.176894
50.0,0.0,0,0.0,-1,6.2,54.0,158.0,2016,0.8197,hi,3.337385
36.8,14.3,0,0.0,-1,5.4,18.0,97.0,2015,0.4137,en,1.596732
20.0,0.0,0,0.0,-1,6.2,6.0,36.0,2007,0.0,en,0.343896
-1,-1,0,0.0,-1,0.0,0.0,75.0,1970,0.6438,en,0.009233
50.0,33.3,0,0.0,-1,4.0,3.0,90.0,2016,0.1913,en,0.62505
50.0,100.0,0,0.0,-1,5.0,21.0,90.0,2016,0.6995,en,1.414372
71.4,0.0,0,0.0,-1,6.3,15.0,86.0,2016,0.1749,en,0.851042
28.6,0.0,0,0.0,-1,7.3,2.0,90.0,1987,0.9863,en,0.386408
50.0,-1,0,0.0,-1,4.0,1.0,90.0,1990,0.0,en,0.485255
62.5,0.0,1600000,0.0,-1,6.0,5.0,85.0,2015,0.2466,en,1.100177
30.0,100.0,0,0.0,-1,1.5,2.0,0.0,2011,0.9041,en,1.291352
33.3,0.0,0,0.0,-1,7.1,4.0,82.0,2003,0.211,ru,1.300771
20.0,25.0,0,0.0,-1,0.0,0.0,90.0,1927,0.3534,en,0.008201
50.0,0.0,0,0.0,-1,4.7,9.0,18.0,1942,0.7014,en,0.531296
0.0,0.0,0,0.0,-1,6.8,3.0,36.0,1955,0.8329,en,0.94626
0.0,-1,0,0.0,-1,4.3,3.0,110.0,1955,0.3288,ro,0.152897
56.2,0.0,0,0.0,-1,6.3,19.0,94.0,2015,0.1205,en,1.603694
28.6,0.0,0,0.0,-1,5.0,2.0,85.0,1964,0.0,cs,0.502356
40.0,-1,0,0.0,-1,6.7,104.0,105.0,2014,0.9808,es,5.074475
14.8,0.0,0,0.0,-1,0.0,0.0,86.0,1941,0.0082,en,0.123392
12.5,0.0,0,0.0,-1,4.3,5.0,74.0,1935,0.3123,en,0.665062
11.1,0.0,0,0.0,-1,7.5,1.0,90.0,2014,0.589,en,0.676407
-1,-1,0,0.0,-1,0.0,0.0,91.0,2006,0.9342,en,0.011568
71.4,50.0,0,0.0,-1,5.8,6.0,87.0,1945,0.5315,en,1.105352
33.3,0.0,0,0.0,-1,7.0,2.0,120.0,1958,0.7726,fr,0.354972
75.0,25.0,0,0.0,-1,3.3,14.0,88.0,2010,0.0767,en,3.321312
42.9,50.0,0,0.0,-1,6.0,2.0,79.0,1957,0.0,en,0.697442
33.3,0.0,0,0.0,-1,3.5,2.0,110.0,1937,0.1151,en,0.183121
50.0,0.0,0,0.0,-1,0.0,0.0,88.0,1981,0.6658,en,0.018644
-1,-1,0,0.0,-1,5.7,9.0,125.0,2015,0.7233,es,0.970239
0.0,33.3,0,0.0,-1,6.0,1.0,50.0,2016,0.6913,en,0.109753
-1,66.7,0,0.0,-1,8.0,1.0,112.0,2016,0.5082,ru,0.143769
-1,100.0,0,0.0,-1,8.1,31.0,106.0,2016,0.1885,ko,2.248207
57.1,0.0,0,0.0,-1,7.0,5.0,300.0,2001,0.8603,en,0.251856
-1,100.0,0,0.0,-1,9.5,2.0,104.0,2014,0.3233,en,0.085212
0.0,0.0,0,0.0,-1,7.0,102.0,14.0,2014,0.0932,en,5.708815
-1,0.0,0,0.0,-1,4.5,2.0,88.0,1999,0.0,en,0.072413
100.0,-1,0,0.0,-1,4.3,7.0,112.0,2016,0.0628,en,0.624857
-1,100.0,0,0.0,-1,7.0,5.0,100.0,2016,0.8415,pl,0.570859
54.5,100.0,0,0.0,-1,6.9,10.0,97.0,2017,0.3397,en,2.511092
-1,100.0,0,0.0,-1,7.0,4.0,100.0,2017,0.3973,en,0.560965
-1,100.0,0,0.0,-1,7.8,4.0,83.0,2016,0.0628,en,0.172762
-1,100.0,0,0.0,-1,6.5,12.0,85.0,2016,0.0628,en,0.801792
-1,0.0,0,0.0,-1,8.0,1.0,84.0,2016,0.5546,en,0.087553
100.0,100.0,0,0.0,-1,7.3,16.0,103.0,2016,0.6885,en,1.441494
25.0,0.0,0,0.0,-1,5.8,28.0,36.0,1987,0.0,en,1.837191
-1,-1,0,0.0,-1,4.3,2.0,5.0,2014,0.5425,en,0.0859
0.0,0.0,500000,0.0,-1,6.6,108.0,4.0,2011,0.6959,en,4.964486
-1,-1,0,0.0,-1,0.0,0.0,93.0,2007,0.0,fr,0.010318
22.2,0.0,0,0.0,-1,7.7,22.0,41.0,2014,0.8411,en,6.729792
11.9,0.0,0,0.0,-1,6.6,44.0,43.0,2014,0.2082,en,7.33781
50.0,-1,220093,0.0,-1,8.4,5.0,91.0,2016,0.0601,en,0.525851
0.0,50.0,0,0.0,-1,7.7,14.0,129.0,2016,0.9891,is,2.042407
13.3,0.0,0,47636016.0,-1,4.2,9.0,135.0,2006,0.5342,ja,1.187029
-1,100.0,0,0.0,-1,8.0,3.0,93.0,2015,0.6932,en,0.774858
50.0,0.0,0,0.0,-1,8.6,8.0,0.0,2015,0.7753,es,2.038121
33.3,-1,0,0.0,-1,5.2,10.0,90.0,2016,0.5355,en,0.807172
44.4,0.0,0,0.0,-1,4.9,22.0,91.0,2016,0.6311,en,3.608837
-1,0.0,0,0.0,-1,0.0,0.0,90.0,2001,0.8137,en,0.00121
25.0,-1,4000000,0.0,-1,6.9,77.0,127.0,2016,0.8224,es,8.370964
28.6,-1,5000000,2387127.0,0.4774254,6.7,50.0,123.0,2016,0.7268,es,3.138159
60.0,0.0,0,0.0,-1,5.2,6.0,99.0,2016,0.4208,es,0.75356
0.0,-1,0,0.0,-1,3.7,13.0,84.0,2016,0.7842,en,0.770862
30.0,0.0,0,0.0,-1,4.4,41.0,0.0,2016,0.4153,fr,2.006558
11.1,25.0,0,0.0,-1,6.7,7.0,90.0,2016,0.6311,en,1.643697
25.0,16.7,0,0.0,-1,5.5,64.0,92.0,2016,0.8415,en,5.274165
0.0,25.0,1949120,0.0,-1,5.3,3.0,120.0,2008,0.541,en,0.194191
25.0,-1,0,0.0,-1,6.4,8.0,125.0,2016,0.6311,hi,1.090249
-1,-1,0,0.0,-1,0.0,0.0,115.0,2011,0.2055,en,0.011724
66.7,0.0,0,0.0,-1,6.0,1.0,93.0,1968,0.0328,ja,0.148347
50.0,0.0,0,0.0,-1,7.5,2.0,97.0,1968,0.3224,ja,0.101554
25.0,0.0,0,0.0,-1,7.0,2.0,92.0,1968,0.582,ja,0.278057
50.0,-1,0,0.0,-1,0.0,0.0,87.0,1968,0.9071,ja,0.003282
50.0,-1,0,0.0,-1,7.0,1.0,86.0,1968,0.9891,ja,0.136356
50.0,-1,0,0.0,-1,0.0,0.0,85.0,1969,0.1973,ja,0.010282
66.7,0.0,0,0.0,-1,6.7,3.0,177.0,2012,0.8224,en,1.287106
33.3,-1,0,0.0,-1,5.7,3.0,98.0,2016,0.2705,en,0.480362
50.0,-1,0,0.0,-1,5.6,10.0,75.0,2011,0.9918,ru,1.362905
-1,-1,0,18315000.0,-1,6.4,5.0,85.0,2013,0.9836,ru,2.115609
-1,-1,0,9409000.0,-1,7.0,4.0,76.0,2016,0.0,ru,1.440595
-1,0.0,0,0.0,-1,7.9,19.0,112.0,2016,0.6694,en,1.69652
36.4,0.0,0,0.0,-1,5.9,4.0,108.0,1963,0.1616,fr,0.771942
57.9,33.3,36000000,87416021.0,2.4282228056,6.9,1553.0,97.0,2016,0.929,en,14.575883
50.0,-1,0,0.0,-1,6.9,21.0,91.0,2016,0.7951,en,1.714399
-1,0.0,35055,0.0,-1,7.0,7.0,10.0,1935,0.7589,en,0.717188
20.0,0.0,0,0.0,-1,5.1,6.0,133.0,2010,0.9616,ja,0.249301
42.9,0.0,40000000,0.0,-1,5.8,230.0,98.0,2016,0.8607,en,5.830839
0.0,-1,0,0.0,-1,6.0,1.0,88.0,2016,0.4016,es,0.207
50.0,0.0,0,0.0,-1,5.3,37.0,101.0,2016,0.1667,fr,2.916386
33.3,50.0,0,0.0,-1,3.4,5.0,69.0,1932,0.6038,en,0.217303
50.0,0.0,0,0.0,-1,6.4,5.0,92.0,2015,0.537,cs,0.309123
0.0,0.0,4000000,1730000.0,0.4325,6.1,20.0,72.0,2004,0.9754,ru,1.760091
0.0,-1,4500000,3468423.0,0.7707606667,6.4,14.0,65.0,2006,0.2027,ru,1.833185
14.3,0.0,0,0.0,-1,6.2,6.0,77.0,1998,0.0,en,1.339009
80.0,33.3,0,0.0,-1,3.0,3.0,0.0,2015,0.3507,en,0.91541
0.0,0.0,36501,0.0,-1,8.1,26.0,166.0,2016,0.7896,en,2.403055
16.7,0.0,0,0.0,-1,4.6,7.0,100.0,1958,0.4137,en,0.711775
28.6,0.0,0,0.0,-1,6.5,2.0,97.0,1952,0.4481,en,1.722209
16.7,0.0,0,0.0,-1,0.0,0.0,62.0,1933,0.6438,en,0.624066
8.3,0.0,0,0.0,-1,5.7,17.0,89.0,1951,0.2274,en,1.495158
33.3,-1,12156348,7900000.0,0.6498662263,6.7,202.0,98.0,2016,0.8333,fr,5.662109
0.0,-1,0,0.0,-1,5.0,1.0,55.0,2014,0.4329,en,0.109031
50.0,-1,0,0.0,-1,0.0,0.0,120.0,2016,0.8333,lv,0.225744
38.5,-1,0,0.0,-1,6.1,15.0,90.0,2017,0.0274,en,3.073417
33.3,0.0,0,0.0,-1,6.9,14.0,15.0,2016,0.776,en,2.257459
36.4,-1,0,0.0,-1,6.6,112.0,96.0,2016,0.4344,fr,5.518577
33.3,-1,0,0.0,-1,6.7,5.0,114.0,2001,0.0685,fr,0.173369
43.5,0.0,0,0.0,-1,4.6,72.0,93.0,2016,0.8415,en,7.330012
0.0,0.0,0,0.0,-1,7.8,11.0,90.0,2016,0.6995,en,0.805846
0.0,16.7,0,0.0,-1,8.1,22.0,18.0,2013,0.0466,en,1.883573
-1,0.0,0,0.0,-1,6.0,7.0,1.0,2004,0.0,en,0.315238
-1,-1,0,0.0,-1,0.0,0.0,77.0,2004,0.3197,en,0.005825
0.0,-1,0,0.0,-1,0.0,0.0,84.0,2016,0.8388,en,0.057938
16.7,0.0,0,0.0,-1,6.4,5.0,110.0,1973,0.7918,en,1.575666
100.0,0.0,0,0.0,-1,7.4,5.0,91.0,1946,0.7836,de,0.8605
-1,-1,0,0.0,-1,6.0,7.0,126.0,1997,0.8082,cs,1.146125
50.0,0.0,0,0.0,-1,7.2,188.0,5.0,2015,0.8384,en,6.051285
28.6,0.0,2500000,0.0,-1,6.1,11.0,99.0,1984,0.582,en,2.97235
54.5,0.0,0,0.0,-1,6.6,5.0,94.0,1994,0.9616,en,0.209165
50.0,-1,0,0.0,-1,7.2,3.0,117.0,2008,0.9617,th,0.128911
0.0,-1,0,0.0,-1,4.8,3.0,117.0,2013,0.2,ja,0.377677
0.0,-1,0,0.0,-1,6.8,15.0,115.0,2013,0.9616,ko,1.679142
-1,0.0,0,0.0,-1,8.0,1.0,94.0,2016,0.6967,iu,0.123025
0.0,-1,0,0.0,-1,6.0,1.0,99.0,1997,0.7507,et,0.33279
50.0,0.0,0,0.0,-1,5.0,2.0,87.0,1990,0.9507,en,0.365646
20.0,-1,0,0.0,-1,6.0,3.0,99.0,1999,0.0,en,0.207369
100.0,-1,0,0.0,-1,0.0,0.0,120.0,2009,0.4466,ja,0.855191
0.0,14.3,0,0.0,-1,0.0,0.0,90.0,1996,0.5137,en,0.290244
50.0,28.6,0,0.0,-1,4.9,18.0,91.0,2013,0.5616,en,2.897734
-1,-1,0,0.0,-1,6.0,4.0,7.0,2014,0.1589,fi,0.462593
80.0,0.0,0,0.0,-1,5.1,21.0,88.0,2008,0.5847,en,1.66291
25.0,0.0,0,0.0,-1,4.8,6.0,93.0,2006,0.9836,en,2.476507
50.0,0.0,0,0.0,-1,4.2,6.0,93.0,2006,0.0,en,2.266472
-1,-1,0,0.0,-1,0.0,0.0,77.0,2016,0.5929,ja,1.72663
80.0,14.3,0,0.0,-1,6.0,2.0,56.0,1944,0.6967,en,0.355895
50.0,0.0,0,0.0,-1,5.0,1.0,68.0,1946,0.2027,en,0.338774
-1,-1,0,0.0,-1,5.9,14.0,100.0,2016,0.3689,es,1.414419
20.0,0.0,2300000,0.0,-1,5.9,19.0,90.0,2016,0.724,nl,2.566358
-1,-1,0,0.0,-1,6.8,4.0,0.0,1994,0.0,cs,0.14255
42.9,0.0,0,0.0,-1,4.6,5.0,82.0,2011,0.8822,en,0.965948
30.4,16.7,14000000,13819139.0,0.9870813571,6.5,84.0,111.0,2016,0.8989,en,6.249112
60.0,0.0,0,0.0,-1,3.5,4.0,143.0,2016,0.8607,hi,0.212306
0.0,-1,0,0.0,-1,7.4,7.0,103.0,2015,0.3288,en,0.313224
-1,-1,0,0.0,-1,1.0,2.0,99.0,2017,0.1836,bg,0.853673
100.0,-1,30000,0.0,-1,8.0,3.0,90.0,1994,0.6986,en,0.400418
100.0,-1,0,0.0,-1,5.0,1.0,0.0,1997,0.0,en,0.053233
-1,-1,0,0.0,-1,5.7,8.0,85.0,2014,0.411,ja,0.456456
33.3,0.0,0,0.0,-1,5.9,24.0,119.0,2014,0.0466,ja,2.106661
60.0,-1,0,0.0,-1,5.3,5.0,107.0,2014,0.0767,ko,1.109891
50.0,-1,0,0.0,-1,6.8,14.0,120.0,2012,0.9645,ko,2.024775
33.3,-1,0,0.0,-1,4.4,45.0,98.0,2013,0.4685,zh,8.313878
20.0,0.0,0,0.0,-1,5.5,8.0,49.0,1984,0.5082,en,1.163704
25.0,0.0,0,0.0,-1,5.3,5.0,100.0,1955,0.2548,el,0.266835
66.7,0.0,0,0.0,-1,0.0,0.0,353.0,1988,0.123,en,0.04122
36.4,0.0,0,0.0,-1,7.4,17.0,100.0,1987,0.9123,en,1.871616
-1,-1,100000,0.0,-1,4.0,3.0,65.0,2015,0.789,en,0.688993
50.0,100.0,0,0.0,-1,6.1,14.0,19.0,1968,0.0,ru,0.513688
50.0,-1,0,0.0,-1,6.1,10.0,93.0,2015,0.9233,en,1.780118
50.0,100.0,0,0.0,-1,5.5,2.0,88.0,2013,0.2,en,0.126305
62.5,100.0,0,0.0,-1,4.6,14.0,90.0,2016,0.7186,en,0.8557
71.4,0.0,0,0.0,-1,6.2,5.0,92.0,2016,0.7377,en,0.774281
-1,-1,0,0.0,-1,8.5,2.0,0.0,2015,0.0384,en,0.0962
40.0,-1,0,0.0,-1,5.7,17.0,109.0,2016,0.0301,en,1.220782
33.3,0.0,0,0.0,-1,5.4,5.0,0.0,2016,0.5929,en,1.60084
80.0,100.0,0,0.0,-1,3.7,3.0,87.0,2013,0.8247,en,0.716966
40.0,0.0,0,0.0,-1,4.8,4.0,88.0,2010,0.6521,fr,0.79427
43.8,44.4,0,0.0,-1,6.9,287.0,116.0,2014,0.6164,de,9.11794
50.0,60.0,0,0.0,-1,6.0,4.0,84.0,2015,0.0,en,0.767827
50.0,0.0,0,0.0,-1,6.6,28.0,0.0,2013,0.5205,de,1.495858
16.7,-1,0,0.0,-1,5.0,8.0,,2012,0.5956,de,1.248014
50.0,0.0,0,0.0,-1,6.0,5.0,,2011,0.926,de,0.625869
66.7,100.0,0,0.0,-1,6.1,18.0,84.0,2016,0.8443,en,1.617905
40.0,-1,0,0.0,-1,0.0,0.0,,2009,0.9808,de,0.011819
70.0,0.0,0,0.0,-1,5.9,30.0,90.0,2012,0.9372,en,1.893719
100.0,-1,0,0.0,-1,0.0,0.0,,1989,0.0,de,2.1e-05
25.0,0.0,0,0.0,-1,6.1,7.0,0.0,1959,0.9616,cs,0.956983
18.2,-1,0,0.0,-1,5.5,2.0,58.0,2014,0.8658,de,0.405308
66.7,0.0,0,0.0,-1,6.0,1.0,0.0,2015,0.9808,de,0.147015
33.3,100.0,0,0.0,-1,5.0,1.0,,2013,0.9836,de,0.534425
33.3,0.0,0,0.0,-1,7.0,4.0,0.0,2012,0.9836,de,0.238522
33.3,0.0,0,0.0,-1,6.0,1.0,,2015,0.9205,de,0.072735
36.4,25.0,0,0.0,-1,5.5,8.0,87.0,1985,0.7151,en,1.470012
25.0,33.3,10000000,13082071.0,1.3082071,4.8,162.0,91.0,2016,0.8607,en,6.944457
28.6,0.0,873000,0.0,-1,5.6,17.0,96.0,1965,0.2849,en,1.760193
38.5,100.0,0,0.0,-1,6.4,69.0,86.0,2016,0.8033,en,6.950195
75.0,0.0,0,0.0,-1,6.2,15.0,84.0,2016,0.5574,en,1.235533
14.3,0.0,0,0.0,-1,4.9,6.0,88.0,1997,0.7342,en,1.056673
33.3,-1,0,0.0,-1,5.5,2.0,83.0,2014,0.926,en,0.42662
0.0,-1,0,0.0,-1,6.9,19.0,83.0,2015,0.7589,es,1.867981
33.3,-1,0,0.0,-1,0.0,0.0,83.0,2016,0.1749,en,0.327006
-1,-1,0,0.0,-1,5.5,2.0,90.0,2012,0.7268,en,0.1568
0.0,0.0,0,0.0,-1,6.5,4.0,105.0,1994,0.0,it,0.289507
33.3,0.0,0,0.0,-1,5.1,13.0,95.0,2011,0.6712,it,0.759802
22.2,0.0,0,0.0,-1,5.8,3.0,78.0,1948,0.1639,en,0.151286
46.2,50.0,0,0.0,-1,4.9,6.0,94.0,2012,0.9508,en,1.371273
-1,0.0,0,0.0,-1,6.5,2.0,80.0,1994,0.1342,zh,0.201823
0.0,-1,0,0.0,-1,5.0,1.0,103.0,1981,0.6959,ja,0.093022
33.3,-1,0,0.0,-1,4.7,24.0,77.0,2016,0.9153,de,1.262382
33.3,57.1,10000000,0.0,-1,6.6,19.0,88.0,2016,0.7077,en,2.379429
22.2,0.0,21363000,0.0,-1,7.1,108.0,122.0,2016,0.7787,fr,4.875172
41.7,0.0,0,0.0,-1,4.6,20.0,88.0,2016,0.8798,en,1.404363
-1,-1,0,0.0,-1,0.0,0.0,,,,es,0.0
80.0,0.0,0,19606617.0,-1,8.1,157.0,130.0,2016,0.7104,ja,34.852055
33.3,0.0,0,0.0,-1,8.0,1.0,116.0,1989,0.9151,zh,0.313041
66.7,0.0,0,0.0,-1,7.3,29.0,119.0,2015,0.7151,ja,2.102159
-1,-1,0,0.0,-1,5.3,4.0,90.0,1984,0.6311,en,0.145241
0.0,0.0,0,0.0,-1,6.6,12.0,110.0,2005,0.9397,ja,1.938963
36.4,0.0,0,0.0,-1,0.0,0.0,98.0,1984,0.1557,fr,1.170842
33.3,0.0,0,0.0,-1,9.0,1.0,82.0,2001,0.1836,en,0.037821
50.0,0.0,0,0.0,-1,6.0,49.0,99.0,2016,0.8743,fr,2.667456
70.0,40.0,0,0.0,-1,6.7,52.0,104.0,2016,0.8333,fr,4.689067
50.0,0.0,0,0.0,-1,7.6,35.0,0.0,2016,0.8415,es,4.212492
37.5,-1,0,0.0,-1,6.5,1.0,105.0,2009,0.9753,de,0.104217
0.0,-1,0,0.0,-1,4.8,3.0,100.0,2002,0.9178,en,0.116621
0.0,-1,0,0.0,-1,6.2,5.0,55.0,2010,0.4877,en,1.602628
0.0,-1,0,0.0,-1,5.8,3.0,80.0,2001,0.9233,en,0.231819
18.2,0.0,0,0.0,-1,4.0,3.0,89.0,1956,0.7486,en,0.409502
42.9,11.1,0,0.0,-1,7.4,4.0,93.0,1954,0.0329,en,0.824347
33.3,0.0,0,0.0,-1,5.5,7.0,84.0,1952,0.2077,en,0.420001
33.3,0.0,0,0.0,-1,7.4,4.0,90.0,1941,0.6795,en,0.160379
15.8,0.0,0,0.0,-1,0.0,0.0,66.0,1940,0.776,en,0.001799
50.0,0.0,0,0.0,-1,0.0,1.0,79.0,1930,0.3726,en,0.090705
33.3,33.3,0,0.0,-1,3.5,4.0,66.0,1933,0.5534,en,1.677515
87.5,22.2,0,0.0,-1,5.1,8.0,73.0,1934,0.337,en,1.75581
42.9,0.0,0,0.0,-1,8.0,1.0,89.0,1934,0.3973,en,0.480081
100.0,-1,0,0.0,-1,4.9,24.0,91.0,2014,0.0932,en,6.305437
66.7,100.0,0,0.0,-1,6.3,21.0,101.0,2012,0.6858,en,4.982867
40.0,0.0,0,0.0,-1,9.0,1.0,0.0,1993,0.0,it,0.015894
-1,0.0,0,0.0,-1,8.3,15.0,86.0,2016,0.4016,en,1.104042
-1,-1,0,0.0,-1,5.0,1.0,70.0,2016,0.0792,en,0.067208
-1,0.0,0,0.0,-1,8.2,19.0,90.0,2016,0.3033,en,2.911189
50.0,-1,0,0.0,-1,0.0,0.0,59.0,2015,0.8849,en,0.028462
-1,-1,0,0.0,-1,6.5,3.0,82.0,2010,0.4137,en,0.121912
-1,-1,0,0.0,-1,7.7,33.0,26.0,1950,0.0,fr,2.525216
-1,-1,0,0.0,-1,0.0,0.0,0.0,2016,0.0574,en,0.095829
-1,-1,0,0.0,-1,5.0,1.0,80.0,2016,0.4781,es,0.076602
20.0,0.0,70000,0.0,-1,2.0,1.0,79.0,1961,0.3288,en,0.164002
50.0,-1,0,0.0,-1,7.8,5.0,96.0,1974,0.7945,en,0.001021
25.0,0.0,2500000,230069.0,0.0920276,5.4,14.0,84.0,2016,0.1967,en,1.216497
-1,0.0,0,0.0,-1,5.0,1.0,81.0,1986,0.326,en,0.044807
-1,-1,0,0.0,-1,5.0,3.0,80.0,2016,0.3852,en,0.147848
40.0,0.0,0,0.0,-1,0.0,0.0,90.0,1949,0.2877,en,0.07784
0.0,0.0,0,0.0,-1,7.0,2.0,62.0,1953,0.4932,en,0.38837
11.1,0.0,0,0.0,-1,5.8,5.0,97.0,1968,0.2842,en,0.804678
-1,-1,0,0.0,-1,7.0,1.0,79.0,2016,0.7623,en,0.096045
-1,-1,0,0.0,-1,7.0,3.0,90.0,2015,0.8137,es,0.247958
0.0,0.0,0,0.0,-1,0.0,0.0,9.0,2005,0.0603,en,0.00377
-1,0.0,0,0.0,-1,6.3,19.0,104.0,2012,0.1913,en,1.428455
50.0,-1,0,0.0,-1,4.0,2.0,81.0,1984,0.4973,en,0.007685
-1,-1,0,0.0,-1,6.0,2.0,81.0,2016,0.7158,pl,0.121419
33.3,-1,0,0.0,-1,6.6,7.0,102.0,2008,0.0,en,0.472286
-1,-1,0,0.0,-1,0.0,0.0,30.0,2014,0.8904,en,0.017672
50.0,100.0,0,0.0,-1,7.5,2.0,93.0,2014,0.4274,ar,0.125675
0.0,-1,0,0.0,-1,6.3,3.0,110.0,1970,0.2548,es,0.106034
0.0,0.0,0,0.0,-1,0.0,0.0,0.0,1986,0.3699,en,0.43218
50.0,-1,0,0.0,-1,5.9,8.0,95.0,2016,0.8989,fr,1.241971
46.2,0.0,0,0.0,-1,7.0,22.0,78.0,2016,0.4699,en,3.581416
0.0,0.0,0,0.0,-1,4.5,7.0,92.0,1977,0.3233,ja,0.012869
-1,0.0,0,0.0,-1,1.0,1.0,102.0,1987,0.0,en,0.137068
37.5,0.0,150000000,643034466.0,4.28689644,7.3,3471.0,107.0,2016,0.8934,en,9.143457
-1,-1,1250000,0.0,-1,6.6,5.0,95.0,2015,0.6164,en,0.202118
-1,100.0,0,0.0,-1,7.7,3.0,90.0,1988,0.8142,en,0.004137
75.0,42.9,0,0.0,-1,4.0,2.0,84.0,2014,0.3534,en,0.511356
0.0,0.0,0,0.0,-1,6.6,5.0,100.0,1978,0.0,tr,0.857814
55.6,0.0,0,0.0,-1,7.0,2.0,87.0,2015,0.9425,en,1.535347
85.7,0.0,0,0.0,-1,3.0,1.0,84.0,2016,0.306,en,0.078385
